person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income,stability_index,person_gender,loan_status
49,15000.0,1,8.0,3,6,1152.6261062150857,11.47748238525033,0.076841740414339,0,5,0.07684174041433904,0.24242424242424243,Female,1
61,67614.28776012968,3,1.0,2,1,4105.786553762277,11.7526727497651,0.0607236530883543,1,3,0.06072365308835434,0.022222222222222223,Male,0
36,83871.0158143071,1,18.0,4,5,8299.986621189406,12.895484353309133,0.0989613222232316,0,18,0.09896132222323169,0.9,Male,1
24,44603.189186563664,0,6.0,4,1,8343.424106850363,14.924677940576832,0.1870589134770602,0,6,0.18705891347706027,0.75,Female,0
48,44212.711497643424,2,10.0,1,2,11972.109394724472,11.082923536524778,0.2707843285151736,0,23,0.27078432851517364,0.3125,Male,0
23,53140.88494417343,1,5.0,5,2,8615.714539017506,12.03422477712721,0.1621296775179534,0,5,0.16212967751795346,0.7142857142857143,Male,0
29,70387.7195392042,1,11.0,2,0,11788.16886779518,12.05419590670188,0.1674747945375537,0,11,0.16747479453755373,0.8461538461538461,Female,0
36,43514.125663655155,3,12.0,1,3,6499.795524667793,11.441928214939416,0.1493720814916131,0,18,0.14937208149161316,0.6,Female,1
29,68678.90332203473,2,6.0,3,1,11057.839499683369,11.057701788504197,0.1610078053785055,0,11,0.16100780537850556,0.46153846153846156,Male,0
36,59769.89344906485,0,15.0,2,1,17355.575740142234,11.300940564090284,0.2903732086277255,0,18,0.29037320862772553,0.75,Female,0
39,97232.2288800938,0,21.0,3,3,11444.83350483451,15.684563916339734,0.1177061724970658,0,19,0.11770617249706587,0.9130434782608695,Male,1
43,43426.75969675408,2,0.0,1,5,8824.920853137723,15.2973694628429,0.2032138919588177,1,22,0.2032138919588177,0.0,Male,1
24,15000.0,0,6.0,4,2,5286.3193890677485,5.87864682754344,0.3524212926045165,0,6,0.35242129260451655,0.75,Female,0
53,21341.21758628972,2,5.0,1,2,10434.87704960888,11.655852520643,0.4889541567821593,0,12,0.48895415678215937,0.13513513513513514,Male,1
25,50238.56474800314,3,7.0,0,2,8910.02704534637,11.02098783956817,0.1773543310808958,1,7,0.17735433108089582,0.7777777777777778,Male,1
21,70557.64188041503,0,3.0,2,3,12809.993260258972,14.78051697361978,0.1815535910620433,0,3,0.18155359106204333,0.6,Male,1
32,36949.81719158552,0,14.0,2,6,890.4266038111264,10.892638662075669,0.024098268178006,0,14,0.024098268178006053,0.875,Male,1
62,45381.3510024934,2,25.0,5,2,9059.464841390369,11.754472150933404,0.1996296857908133,0,10,0.19962968579081333,0.5434782608695652,Female,1
62,63696.854746631514,0,11.0,4,1,12096.404389550857,9.050236726409224,0.1899058350316826,0,4,0.18990583503168265,0.2391304347826087,Male,0
67,30695.34798243085,1,29.0,2,1,10646.91216504045,13.440312235608287,0.3468575163615816,1,25,0.34685751636158163,0.5686274509803921,Female,1
30,37774.61201610364,3,12.0,4,0,8337.401975835934,7.268248940543846,0.220714430429666,0,6,0.22071443042966604,0.8571428571428571,Male,0
66,26645.466247794775,0,26.0,2,4,8268.234881700817,10.083951735286378,0.3103055058150881,1,24,0.31030550581508815,0.52,Female,1
42,73564.56185765125,0,18.0,4,6,4505.765870108297,7.837324141991245,0.0612491362189723,0,2,0.06124913621897233,0.6923076923076923,Female,1
35,80833.45623592734,0,4.0,0,2,11894.359428446374,10.0972655275861,0.1471464908506509,1,2,0.14714649085065093,0.21052631578947367,Male,0
50,18411.700210138795,2,4.0,1,5,12124.426516967374,9.35313266254604,0.6585174850006954,0,21,0.6585174850006954,0.11764705882352941,Male,1
30,47156.29002023554,3,12.0,4,1,2934.474051019863,13.510722408394098,0.06222868783275,0,6,0.06222868783275003,0.8571428571428571,Female,0
35,78145.1795012989,3,17.0,3,2,13823.187558105086,10.343253946459305,0.1768911101915803,0,17,0.1768911101915803,0.8947368421052632,Male,0
27,57973.90367244476,0,9.0,0,2,6726.956317332928,15.475456200140854,0.1160342135202856,0,9,0.11603421352028566,0.8181818181818182,Male,0
23,40215.215340018105,0,5.0,1,1,8120.033091997892,10.277239144601722,0.2019144501239972,1,5,0.2019144501239972,0.7142857142857143,Female,0
59,19076.757607782023,2,20.0,2,2,19269.482228475823,7.751712457840572,1.0101025879059855,1,4,1.0101025879059857,0.46511627906976744,Male,1
23,73058.89103645728,3,0.0,2,1,18009.599346439147,10.271884952863866,0.246507975839,0,5,0.24650797583900003,0.0,Female,0
44,57210.30429888995,1,26.0,5,2,2767.0127421513857,12.430460696536668,0.048365635807413,0,26,0.048365635807413,0.9285714285714286,Female,0
22,20540.272245164884,0,4.0,0,2,3605.0153208511215,16.059649992337967,0.1755096172933993,0,4,0.17550961729339934,0.6666666666666666,Male,1
51,73797.82107749982,1,16.0,3,3,4745.048134514821,9.065490957354651,0.0642979435603084,0,18,0.06429794356030841,0.45714285714285713,Male,1
22,17991.928764842603,1,4.0,0,3,17931.12266105042,15.976097471692713,0.9966203676889271,0,4,0.9966203676889271,0.6666666666666666,Male,1
46,45590.276916651776,3,19.0,5,1,6963.955652035679,10.430244667401096,0.1527508960905676,0,24,0.15275089609056763,0.6333333333333333,Female,0
48,44707.70593255742,1,24.0,0,1,2629.1952610504186,9.664386479368996,0.058808547793005,0,4,0.058808547793005046,0.75,Male,0
51,82367.62657695671,0,12.0,1,0,16162.232744845836,13.326983373100392,0.1962206927225872,0,22,0.19622069272258727,0.34285714285714286,Female,0
69,44779.076162396945,0,32.0,5,1,12969.703376276964,15.27007338441462,0.2896375827236968,1,24,0.2896375827236968,0.6037735849056604,Male,1
38,44707.1462739855,2,20.0,1,2,21254.691542654306,12.671372441884952,0.4754204487219112,0,14,0.4754204487219112,0.9090909090909091,Female,0
40,22738.433102046125,3,7.0,5,0,12959.657021991088,6.755279725729496,0.5699450337598201,0,3,0.5699450337598201,0.2916666666666667,Male,0
24,37192.046418827886,3,4.0,4,2,9840.58553120311,11.99910705278594,0.2645884396998781,0,4,0.26458843969987816,0.5,Male,0
37,33654.09078238715,1,5.0,1,1,11263.50504474904,17.523991964342414,0.3346845742343985,0,19,0.3346845742343985,0.23809523809523808,Female,1
47,34695.55267990615,0,22.0,1,0,7735.026703623549,5.0,0.2229400054521475,0,17,0.22294000545214754,0.7096774193548387,Male,0
61,50125.690497837466,0,29.0,4,1,16527.47933187651,12.120256714383578,0.3297207313800404,0,22,0.32972073138004043,0.6444444444444445,Female,0
41,15000.0,2,13.0,4,1,16791.378675980948,10.14630556889716,1.1194252450653963,1,13,1.1194252450653965,0.52,Male,1
40,19795.395091662045,1,22.0,3,0,2085.3963003942035,8.192483382024799,0.1053475462721421,0,22,0.10534754627214218,0.9166666666666666,Male,0
25,47779.62252785692,0,7.0,4,1,14712.63563728821,14.100158465416166,0.307926996047537,0,7,0.30792699604753704,0.7777777777777778,Male,0
100,52425.09366207862,3,2.0,5,1,4644.656311295743,5.786619425278698,0.0885960517540367,0,2,0.08859605175403677,0.023809523809523808,Female,0
24,45331.34402712209,2,5.0,4,1,22068.680677321212,9.949374357131164,0.4868304955643351,0,5,0.48683049556433516,0.625,Male,0
60,49184.11020430078,3,10.0,4,1,17585.215429773976,14.00338265931982,0.3575385496805487,0,26,0.3575385496805487,0.22727272727272727,Male,1
31,41817.66772689497,2,12.0,1,1,4309.86466155779,13.66041074334947,0.1030632480439818,0,13,0.10306324804398183,0.8,Male,0
45,49629.90793540674,3,11.0,1,0,11194.99374241043,12.789376618992254,0.2255695045209574,0,19,0.2255695045209574,0.3793103448275862,Male,0
65,58682.84440524432,1,1.0,0,0,14965.4319136634,11.518333257558057,0.2550222652862066,0,27,0.2550222652862066,0.02040816326530612,Female,1
53,58542.67457375321,0,34.0,4,3,6881.536934199504,10.62801267004337,0.1175473615495651,1,2,0.11754736154956516,0.918918918918919,Male,1
68,36220.83177083009,3,35.0,3,1,3168.2852008037908,9.58939646425627,0.0874713540773882,0,8,0.08747135407738821,0.6730769230769231,Female,0
33,68301.894791659,1,15.0,1,2,10508.931641013249,8.086043888461697,0.1538600308683763,0,15,0.15386003086837638,0.8823529411764706,Male,0
45,53142.17389006639,3,27.0,5,1,9203.179567023624,13.439778700612884,0.1731803366957092,0,13,0.1731803366957092,0.9310344827586207,Female,1
64,74644.27912679539,1,27.0,0,6,5428.597079964649,11.632884338830973,0.0727262309110561,0,9,0.07272623091105614,0.5625,Female,1
46,78657.44862534163,2,21.0,5,1,16180.460056089332,13.52877829843033,0.205707918815922,0,9,0.20570791881592201,0.7,Male,0
28,21145.46557253509,1,10.0,4,2,3555.227287563658,8.656153117312321,0.1681318992655043,0,10,0.16813189926550426,0.8333333333333334,Female,0
45,32819.449222625815,3,6.0,4,1,9460.675007535268,8.59078073912805,0.288264283271794,0,25,0.28826428327179404,0.20689655172413793,Male,0
66,66270.96079941101,0,14.0,3,2,10909.131437901293,12.48985911474708,0.1646140527662041,0,23,0.16461405276620417,0.28,Male,0
41,16702.151597421052,2,23.0,4,2,11544.861997574157,5.0,0.6912200461260797,1,10,0.6912200461260798,0.92,Female,1
66,78403.53925386746,2,10.0,0,0,15653.366053319449,5.0,0.199651268326478,0,15,0.19965126832647806,0.2,Female,0
49,43122.356103746744,1,23.0,2,0,8799.818419996716,14.039441162079031,0.2040662713054339,0,21,0.2040662713054339,0.696969696969697,Female,0
62,61500.660702180365,3,2.0,2,5,500.0,8.87843633894683,0.0081299939592725,0,6,0.008129993959272597,0.043478260869565216,Male,1
67,47672.18674278448,1,29.0,4,4,8066.113885651934,11.579114224024964,0.1691995781349971,0,21,0.1691995781349971,0.5686274509803921,Female,1
36,22152.209444326258,2,5.0,0,2,13628.31633327823,12.138946078344064,0.6152125081486527,0,18,0.6152125081486527,0.25,Female,1
45,71110.8920426395,0,1.0,2,4,9279.247039895505,14.105392590751586,0.1304898134920243,0,3,0.13048981349202432,0.034482758620689655,Male,1
55,105014.4606107466,1,13.0,5,0,9316.254780813611,9.680103937593254,0.0887140183040681,0,22,0.0887140183040681,0.3333333333333333,Male,0
20,39699.83447288616,3,2.0,0,3,12631.066607879926,9.844079534658997,0.3181642134177304,0,2,0.31816421341773043,0.5,Female,1
27,43552.82898309515,1,9.0,0,1,13290.216803652022,9.15378649635532,0.3051516311101298,0,9,0.30515163111012983,0.8181818181818182,Male,0
68,15000.0,1,12.0,4,2,1068.065940889892,12.863304163226626,0.0712043960593261,0,10,0.07120439605932614,0.23076923076923078,Female,0
54,77030.05806912242,1,25.0,5,3,9906.57934562664,12.996483426262692,0.1286066711352734,0,8,0.1286066711352734,0.6578947368421053,Male,0
34,68235.30645684006,0,11.0,5,0,9023.928894190884,14.834710769215729,0.1322472098795169,0,16,0.13224720987951694,0.6111111111111112,Female,1
66,15332.322758901715,3,17.0,2,2,10375.596880308767,7.260495280690837,0.6767139619654075,0,23,0.6767139619654075,0.34,Female,0
41,15000.0,3,8.0,3,1,500.0,17.701287425292875,0.0333333333333333,0,19,0.03333333333333333,0.32,Female,1
33,15000.0,2,15.0,5,1,16615.42626405428,10.062660720061956,1.1076950842702853,0,15,1.1076950842702853,0.8823529411764706,Female,1
45,62903.382507456365,2,27.0,2,4,10033.619160664246,10.85492807502438,0.1595084200674724,0,13,0.1595084200674724,0.9310344827586207,Female,1
47,64899.82839228164,1,23.0,3,4,12124.961700232196,11.490282233706552,0.1868257898456043,0,12,0.18682578984560433,0.7419354838709677,Male,1
42,31533.321112624235,2,24.0,0,0,18829.92107003918,8.267636650520691,0.597143605736495,0,11,0.597143605736495,0.9230769230769231,Female,1
33,59985.20062765597,3,7.0,2,2,12173.263987002503,9.765141999414276,0.2029377889817386,1,14,0.20293778898173864,0.4117647058823529,Female,1
43,53177.54241982305,1,25.0,2,1,2300.4654851727037,15.381804403248385,0.0432600940263677,0,10,0.04326009402636773,0.9259259259259259,Female,1
21,42654.605862915625,2,3.0,4,0,9567.781645242689,15.428570835618936,0.2243082886755969,0,3,0.22430828867559696,0.6,Female,0
64,69403.936533706,0,12.0,0,4,13374.440464574142,11.6153302063304,0.1927043498185272,0,22,0.19270434981852722,0.25,Male,1
45,25901.28797543923,2,13.0,0,0,10283.143569282867,14.13136115373059,0.3970128272784662,0,23,0.39701282727846615,0.4482758620689655,Female,1
33,72950.7842718779,0,13.0,1,0,18534.10735177245,12.232537478316251,0.2540631678845054,0,15,0.2540631678845054,0.7647058823529411,Female,0
26,35429.56891971295,2,8.0,3,0,5720.189206371346,10.828548263998794,0.1614524077144117,0,6,0.16145240771441177,0.8,Male,0
22,85630.73363934089,3,4.0,2,1,16225.612609938282,8.738722868761679,0.1894835174281846,0,4,0.1894835174281846,0.6666666666666666,Male,0
66,29893.87953037067,2,38.0,5,0,14195.33744479928,8.415634526980188,0.4748576520614374,0,11,0.4748576520614374,0.76,Female,0
42,42968.55842799746,0,24.0,5,2,10443.833429272274,8.726933043210416,0.2430575707298404,0,12,0.24305757072984044,0.9230769230769231,Female,0
65,51171.742750847065,0,25.0,1,1,11656.646260304038,15.844571509604586,0.2277945919696292,0,3,0.2277945919696292,0.5102040816326531,Male,1
62,51046.37095644967,2,0.0,3,1,5111.557309737023,13.619712702072844,0.1001355672100169,0,8,0.10013556721001696,0.0,Female,0
66,59816.57001236191,1,31.0,4,0,8463.71732465553,15.322936912771834,0.1414945277354818,0,15,0.1414945277354818,0.62,Female,1
64,24286.351635066458,0,14.0,3,1,12885.587528190714,12.199037637066786,0.5305690917192164,0,5,0.5305690917192163,0.2916666666666667,Female,1
37,49253.7518350673,3,19.0,5,1,9254.414283924436,8.358510853822755,0.1878925754714903,0,6,0.1878925754714903,0.9047619047619048,Male,0
57,52762.63412805442,2,17.0,5,1,10301.19354639367,12.80996382755118,0.1952365289684508,1,20,0.19523652896845084,0.4146341463414634,Male,1
54,39445.23551943746,0,29.0,4,1,14962.216483291431,14.809223964636775,0.3793161908215375,0,22,0.37931619082153756,0.7631578947368421,Female,0
34,58081.17234918835,2,12.0,4,0,500.0,12.919254362325365,0.0086086416609148,0,16,0.008608641660914877,0.6666666666666666,Male,0
44,23072.601730244383,2,23.0,5,1,11846.923970166668,7.049628323245183,0.5134628555841321,1,21,0.5134628555841321,0.8214285714285714,Male,1
56,43470.92221898633,1,29.0,2,2,18882.69257216714,6.577271570508483,0.4343752469074591,0,29,0.43437524690745916,0.725,Male,0
47,34936.31751192668,2,1.0,2,0,8115.666752701255,12.909185500015024,0.2322988606320829,0,11,0.23229886063208294,0.03225806451612903,Female,0
29,43531.38140901962,2,11.0,4,1,3778.6048836764794,10.06244060047507,0.0868018602068428,0,7,0.08680186020684287,0.8461538461538461,Male,0
58,78940.70919842407,2,24.0,0,2,8054.533235198732,11.937166824354993,0.1020326941192406,0,3,0.10203269411924068,0.5714285714285714,Male,0
36,79329.114523148,3,13.0,2,5,2414.5866281702797,8.82951737082522,0.0304375845196874,1,4,0.030437584519687415,0.65,Male,1
58,75408.32921162441,2,5.0,4,3,11128.425363699856,11.38021886495886,0.1475755460974246,0,29,0.1475755460974247,0.11904761904761904,Female,1
41,40754.85439838297,3,11.0,3,4,9631.529840224066,7.699148700191992,0.2363284075579034,0,16,0.23632840755790346,0.44,Male,1
45,68152.36553600414,2,19.0,3,3,11593.659260514816,11.741367197316542,0.1701138202516244,0,11,0.17011382025162447,0.6551724137931034,Female,1
63,52247.24253851608,1,22.0,3,2,9343.821953267285,13.18503267599256,0.1788385663870992,0,18,0.17883856638709925,0.46808510638297873,Male,0
44,50911.79407006017,1,26.0,4,4,10979.475589218342,13.351234425662785,0.2156568195988023,0,8,0.21565681959880237,0.9285714285714286,Female,1
36,48452.77304761662,0,18.0,4,2,12252.419623757602,7.079941023258056,0.2528734446574734,0,18,0.25287344465747347,0.9,Male,0
32,85168.3571475825,2,14.0,2,1,4011.7624090828353,12.406856006348066,0.0471039074069624,0,3,0.04710390740696246,0.875,Male,0
39,77316.77211112928,1,21.0,2,1,11730.42509357276,9.23723718686729,0.1517190225778222,0,8,0.15171902257782224,0.9130434782608695,Female,0
44,64897.928368941946,1,26.0,2,2,17241.03536097753,15.580974185772762,0.2656638785596203,0,16,0.2656638785596203,0.9285714285714286,Female,1
23,46593.98068978747,2,5.0,1,3,5191.388610544345,13.868267379571892,0.1114175808482103,0,4,0.1114175808482103,0.7142857142857143,Male,1
29,50791.21516509124,0,11.0,4,0,11541.63241369781,11.077568140619286,0.2272367844750909,0,6,0.22723678447509094,0.8461538461538461,Female,0
22,60611.33209075469,3,4.0,0,0,16473.494238189764,17.546081488042017,0.2717890148582056,1,4,0.27178901485820567,0.6666666666666666,Male,1
60,39567.82176291955,1,23.0,3,3,4224.773572473651,8.816914772587634,0.1067729630856971,0,9,0.1067729630856971,0.5227272727272727,Female,1
64,68766.31431929008,1,13.0,3,2,13989.273172710147,10.829038309654084,0.2034320627939475,1,5,0.20343206279394746,0.2708333333333333,Male,1
37,31575.097771141875,3,19.0,1,3,8889.879295240795,12.623979660004656,0.2815471660507642,1,19,0.2815471660507642,0.9047619047619048,Female,1
66,57836.8737599481,1,7.0,1,5,15056.68977740841,17.103461144859775,0.2603302841004372,0,20,0.2603302841004372,0.14,Male,1
55,15000.0,3,13.0,3,1,5877.713989544094,15.39083118049562,0.3918475993029396,0,9,0.3918475993029396,0.3333333333333333,Male,1
66,38987.6294679574,3,30.0,4,0,9954.7239630887,13.40522052051469,0.2553303214105424,0,24,0.25533032141054246,0.6,Female,0
41,91553.54265838886,0,1.0,3,1,2407.5547643592145,8.367717158452278,0.026296686009655,0,7,0.026296686009655085,0.04,Female,0
53,70723.82988783822,3,3.0,3,4,12186.44455585383,8.363334989678187,0.1723103029796387,0,6,0.1723103029796387,0.08108108108108109,Male,1
66,80709.36899869048,3,0.0,0,0,12243.683641130428,13.086158095020975,0.1517008966001095,0,28,0.15170089660010952,0.0,Male,0
27,36653.84665291236,3,9.0,1,0,12704.012101993489,7.242585509052998,0.3465942394066321,0,6,0.34659423940663214,0.8181818181818182,Male,0
59,52075.45673600872,3,13.0,1,1,12457.998251292593,11.961096319497344,0.2392297452991561,0,18,0.2392297452991562,0.3023255813953488,Female,0
68,75639.8450618861,1,39.0,2,1,9544.623247448011,13.412683098614758,0.126185124250835,0,7,0.12618512425083508,0.75,Male,0
63,62661.89869410754,3,24.0,1,1,2611.8517050879054,6.566866042048024,0.0416816559906365,0,14,0.04168165599063651,0.5106382978723404,Female,0
38,60171.317547166385,1,20.0,0,3,14960.388943313195,12.94357678456221,0.2486299046316581,0,10,0.24862990463165813,0.9090909090909091,Female,1
61,82611.63940660126,2,2.0,0,2,9807.828701305996,13.687646841611858,0.118722116783489,0,25,0.118722116783489,0.044444444444444446,Female,0
60,29190.90068772144,2,4.0,3,3,11967.42004600533,9.9101566657123,0.4099709075108869,0,13,0.4099709075108869,0.09090909090909091,Female,1
56,46315.23921108994,3,37.0,0,1,9073.921461433829,10.53001059504636,0.195916540991569,0,11,0.19591654099156908,0.925,Female,0
25,15000.0,0,7.0,2,2,19793.801864801306,5.637093910184686,1.3195867909867536,0,2,1.3195867909867538,0.7777777777777778,Female,1
45,28097.878961287977,0,27.0,3,2,7161.756786425256,10.6710308059503,0.2548860288099472,0,12,0.25488602880994715,0.9310344827586207,Female,0
53,71483.70784357941,1,35.0,4,1,6969.446669951466,6.423113346272932,0.0974969944928151,0,7,0.09749699449281511,0.9459459459459459,Female,0
64,31653.014676157534,1,37.0,4,1,2191.780697480633,8.93013501262467,0.0692439794409718,0,4,0.06924397944097187,0.7708333333333334,Male,0
25,64710.485082501946,2,3.0,1,3,10564.56799869663,9.793259401202077,0.1632589832270218,0,7,0.16325898322702181,0.3333333333333333,Male,1
56,83169.70083936161,1,6.0,2,2,19292.0353226934,7.53245723718496,0.2319598979916383,0,10,0.23195989799163835,0.15,Female,0
52,46441.23650016123,0,29.0,0,0,10625.18836764344,7.259039911769197,0.2287878008503617,1,23,0.22878780085036182,0.8055555555555556,Male,1
41,60397.26879599625,2,23.0,5,0,11135.57692138922,7.40636246480892,0.1843721933685749,0,9,0.18437219336857497,0.92,Female,0
40,64866.2425908584,3,18.0,4,0,14866.070530670431,14.662136435651444,0.2291803862362995,0,16,0.22918038623629955,0.75,Female,0
25,25570.098738668697,1,7.0,0,0,10810.48277638629,10.789857737117016,0.4227782961212428,0,7,0.42277829612124274,0.7777777777777778,Female,0
25,37670.95309397906,3,7.0,4,1,15996.448015334308,14.799013570696664,0.424636137435318,0,7,0.424636137435318,0.7777777777777778,Female,1
67,29926.775766563955,1,39.0,4,1,16738.712250435205,9.785431730235556,0.5593222731710621,0,24,0.5593222731710621,0.7647058823529411,Female,1
23,39265.53779833943,0,5.0,4,0,7035.04002976337,9.849835511235064,0.1791657627585298,0,5,0.17916576275852988,0.7142857142857143,Female,1
49,64322.21396162199,1,31.0,1,2,2847.8491390360605,9.72935075434254,0.0442747375072511,1,11,0.04427473750725118,0.9393939393939394,Female,1
30,38096.06538115417,0,12.0,2,5,13447.948429881551,5.0,0.3530009804249798,0,12,0.35300098042497974,0.8571428571428571,Female,1
49,49296.93546136366,0,31.0,4,0,11613.156998127968,12.51964830500562,0.2355756375004233,0,5,0.2355756375004233,0.9393939393939394,Female,0
50,29150.76766137529,3,9.0,0,1,4770.698938099109,10.679217215270718,0.163656031069819,1,14,0.163656031069819,0.2647058823529412,Male,1
43,74528.44329067404,1,25.0,0,1,6609.810026030902,11.154212145769367,0.0886884219525622,0,9,0.0886884219525622,0.9259259259259259,Male,0
28,39097.80019553326,3,10.0,1,2,6594.283939766883,5.0,0.1686612522133725,1,10,0.16866125221337258,0.8333333333333334,Male,0
22,80459.61103819907,0,4.0,2,2,10737.29149789331,10.91410885261723,0.1334494581734389,0,4,0.1334494581734389,0.6666666666666666,Male,0
50,51218.581876987206,0,32.0,2,2,14986.925235719616,9.684344650539911,0.2926071883777267,0,8,0.29260718837772676,0.9411764705882353,Female,0
59,21860.00844073841,0,15.0,5,3,15266.865695502853,11.37686693196512,0.6983924885889546,1,2,0.6983924885889546,0.3488372093023256,Female,1
56,46579.46506908751,0,20.0,3,3,13954.115606272033,10.772214743306243,0.2995765534356187,0,29,0.2995765534356188,0.5,Female,1
55,28744.46345067671,2,27.0,4,6,8539.562729296666,9.543816826718242,0.2970854802682227,0,26,0.29708548026822273,0.6923076923076923,Male,1
43,61786.987547563054,0,25.0,1,1,21100.562425344942,12.68934058153797,0.3415049553775692,0,25,0.34150495537756914,0.9259259259259259,Male,0
50,44772.74435346267,1,5.0,2,6,10166.102329116153,14.074089212318697,0.2270600669206,0,10,0.22706006692060005,0.14705882352941177,Male,1
25,53264.20510054708,0,7.0,5,3,8055.953295415502,9.776609335391,0.1512451613650901,0,7,0.15124516136509017,0.7777777777777778,Male,1
21,42612.93779906875,2,2.0,3,2,3169.667500817298,6.6549322153378085,0.0743827500409175,0,3,0.07438275004091754,0.4,Male,0
39,38893.153922733494,1,21.0,2,2,8262.301364238077,6.852384682299495,0.2124358796062735,0,3,0.21243587960627353,0.9130434782608695,Female,0
47,30527.55980768746,2,13.0,2,4,12193.867041275253,12.268475416178909,0.3994379871202345,1,27,0.39943798712023454,0.41935483870967744,Female,1
30,66724.45873643059,2,1.0,4,5,2068.8037441291785,14.887439527589745,0.0310051783604749,0,12,0.031005178360474905,0.07142857142857142,Female,1
23,46536.93796400604,1,5.0,3,0,5229.443701985501,5.55920441160797,0.1123718906050546,0,5,0.11237189060505463,0.7142857142857143,Male,0
34,43706.18212603233,2,3.0,3,1,7663.293868264675,7.946411175460261,0.1753366113326163,0,16,0.17533661133261638,0.16666666666666666,Female,0
25,46035.7220311568,0,7.0,1,5,6123.050699008578,10.002493971444448,0.133006509485493,0,7,0.13300650948549303,0.7777777777777778,Male,1
68,36422.76413028451,3,11.0,5,1,5710.640001054074,5.0,0.1567876611623179,0,18,0.1567876611623179,0.21153846153846154,Female,0
49,43772.971464479495,3,1.0,0,1,15623.07055615007,10.710011534705629,0.3569113549631361,1,20,0.35691135496313614,0.030303030303030304,Male,1
57,54112.59629386976,3,16.0,1,0,1746.6024062132024,12.089362395005102,0.0322771873064066,0,7,0.032277187306406684,0.3902439024390244,Female,0
21,29317.260018864697,1,3.0,5,2,10876.849384236612,12.439394971990913,0.3710049771785534,0,3,0.37100497717855335,0.6,Male,1
34,32212.960138415845,1,9.0,1,3,12595.392798806944,9.800643463222876,0.3910038923677243,0,6,0.39100389236772437,0.5,Female,1
30,77565.68187245347,1,12.0,5,0,7579.556540670051,9.930601992198856,0.0977179128410632,0,12,0.09771791284106329,0.8571428571428571,Male,0
27,42744.869344008875,3,9.0,0,2,8865.25465228487,7.93619741806591,0.2073992689260009,1,7,0.20739926892600094,0.8181818181818182,Female,1
45,38968.783821519806,3,14.0,4,4,9797.26520121588,5.68618335284179,0.2514131630611864,0,4,0.25141316306118633,0.4827586206896552,Female,1
64,23122.56788881449,1,34.0,5,1,13171.531331651666,10.437474282408534,0.5696396436151616,0,17,0.5696396436151616,0.7083333333333334,Female,1
63,67013.55274948479,3,20.0,0,0,17653.455834611865,12.22503389223206,0.2634311286346117,0,19,0.2634311286346117,0.425531914893617,Male,0
24,28881.483729783133,2,6.0,1,3,3577.518607239387,11.04805549643883,0.1238689341832595,0,6,0.1238689341832595,0.75,Male,1
25,49694.14678077084,2,7.0,3,4,5418.7019778986505,14.327089683590328,0.1090410506855793,0,7,0.1090410506855793,0.7777777777777778,Female,1
45,15836.29861366819,3,27.0,2,1,5670.456156112108,12.03616154267234,0.3580670139181374,0,16,0.3580670139181374,0.9310344827586207,Female,0
23,66363.45600728234,1,4.0,0,3,9937.16707849797,12.978514488067669,0.1497385410037645,0,5,0.14973854100376455,0.5714285714285714,Female,1
38,73537.12487237161,0,20.0,0,2,8001.097173706271,11.503110100924824,0.1088035082632437,0,5,0.10880350826324373,0.9090909090909091,Male,0
39,59690.406909560304,0,8.0,0,1,13332.122358429186,16.577479160372356,0.2233545229240822,0,12,0.22335452292408225,0.34782608695652173,Male,1
52,19310.397371894065,3,17.0,5,3,6717.541135756979,9.530525601002465,0.3478717193844099,0,6,0.3478717193844099,0.4722222222222222,Female,1
39,66775.24287818461,0,20.0,5,1,5558.748671102367,13.036313469960344,0.0832456526027613,0,10,0.0832456526027613,0.8695652173913043,Female,0
68,33453.02000719295,1,7.0,3,3,6184.312541684297,11.743410044042964,0.1848655977951936,0,6,0.1848655977951936,0.1346153846153846,Male,1
31,26580.56242556775,2,13.0,4,1,10578.444079566209,13.214053252452194,0.397976683495261,0,8,0.39797668349526116,0.8666666666666667,Male,0
66,42330.77908484693,2,9.0,1,3,14819.615577439225,12.00052414026792,0.3500907825895454,0,19,0.35009078258954546,0.18,Male,1
20,41932.64653307021,1,2.0,4,1,9777.824027014854,10.872823501268092,0.2331792728442161,0,2,0.23317927284421616,0.5,Female,1
45,39899.02697639421,0,27.0,5,1,7209.192126028121,12.13467283599959,0.1806859132252361,0,21,0.18068591322523614,0.9310344827586207,Male,1
33,75473.48495809388,3,13.0,5,1,4844.814668218821,12.51005824544677,0.064192274557202,0,15,0.06419227455720204,0.7647058823529411,Male,0
57,90236.51992885252,2,31.0,0,1,17308.169096022957,12.900875833769426,0.1918089162754689,0,3,0.19180891627546895,0.7560975609756098,Female,0
56,22617.26925301071,0,32.0,0,4,1195.1753665914166,15.389859292531742,0.0528434866836243,0,27,0.0528434866836243,0.8,Male,1
30,36223.3521135082,0,12.0,4,0,9069.634096881458,11.58105754020452,0.2503808611765465,0,12,0.2503808611765465,0.8571428571428571,Male,0
100,52854.96672089913,2,33.0,1,2,13698.62438167899,7.707876254320999,0.2591738342020842,0,14,0.25917383420208423,0.39285714285714285,Female,0
