person_age,person_gender,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
31,Male,71333.66217429006,OWN,13.0,EDUCATION,D,9126.668556607261,7.475272396434104,1,0.12794336191948205,N,4
20,Female,39570.287092884646,RENT,2.0,VENTURE,C,4422.622487944667,9.579056407935017,0,0.11176624717337276,N,2
63,Female,33875.63666381911,OTHER,36.0,HOMEIMPROVEMENT,B,7958.90577321542,9.975856291559273,0,0.2349448322462359,N,27
24,Female,48732.53664736027,RENT,6.0,DEBTCONSOLIDATION,C,9196.56717159867,10.630606940599783,0,0.188715133754418,N,4
49,Male,30440.395789149505,MORTGAGE,26.0,DEBTCONSOLIDATION,C,3407.0031976906566,13.789912981183749,0,0.11192374834052206,N,13
49,Female,49965.36603548786,RENT,31.0,MEDICAL,G,15434.676089163419,12.68157455060636,1,0.30890749560807684,Y,9
36,Female,47273.23305971027,OWN,5.0,DEBTCONSOLIDATION,D,12845.431447449584,11.375098614888486,1,0.2717273733155646,Y,18
67,Male,71207.91810467765,MORTGAGE,18.0,EDUCATION,C,4757.043528618552,13.95832612124375,0,0.06680497977241188,N,26
66,Male,80266.8900427894,MORTGAGE,17.0,MEDICAL,D,1103.9230633520226,9.770580336194232,1,0.013753156036860696,Y,6
42,Female,79630.31585683166,MORTGAGE,0.0,VENTURE,B,13589.259553176815,8.824607997687798,0,0.17065434699027335,N,18
34,Female,15000.0,MORTGAGE,16.0,VENTURE,B,1783.2854518016893,11.926216842108582,0,0.1188856967867793,N,11
56,Female,31296.6634031343,OTHER,26.0,DEBTCONSOLIDATION,B,10419.662485270414,11.694620782064769,0,0.3329320557611552,N,22
40,Female,15000.0,MORTGAGE,6.0,PERSONAL,B,7952.402656112652,6.572278003662048,1,0.5301601770741768,N,18
33,Female,26129.154511299384,MORTGAGE,15.0,VENTURE,A,13999.887339570316,15.479703088485468,1,0.5357956505449174,N,10
21,Male,37009.635781923374,MORTGAGE,3.0,VENTURE,A,14057.826098537618,7.943756598157466,0,0.3798423248845882,N,3
30,Male,58211.23230453887,OWN,12.0,VENTURE,A,5893.620899808402,12.588415964268187,0,0.10124542406137763,N,11
58,Female,39601.335310149196,OWN,18.0,EDUCATION,F,14439.832258159768,12.658285032063237,1,0.36462993343709466,N,9
57,Female,40158.59858102709,MORTGAGE,5.0,HOMEIMPROVEMENT,A,8552.670393382485,5.0,0,0.21297233209286318,N,8
53,Female,53635.29366399526,OTHER,24.0,HOMEIMPROVEMENT,C,10094.819690829287,11.681656707281702,0,0.18821225728844698,N,3
57,Female,15813.807095843782,RENT,30.0,DEBTCONSOLIDATION,E,10197.298381276827,15.912243558097135,1,0.6448351316968387,N,3
69,Male,33228.136940722725,OTHER,8.0,VENTURE,C,21240.8348050292,8.86961533749412,0,0.6392424240613234,N,5
53,Male,39928.867483652546,MORTGAGE,19.0,HOMEIMPROVEMENT,B,9403.014569809942,5.306383532185541,0,0.2354941465259357,N,10
37,Female,45951.960227373114,MORTGAGE,9.0,DEBTCONSOLIDATION,D,1640.48532745659,10.648444306233785,0,0.035700007558749795,N,19
49,Female,51539.079804510904,OTHER,31.0,VENTURE,B,6426.432494293188,12.398153746611639,1,0.1246904779570923,N,15
34,Male,80012.99579466083,MORTGAGE,16.0,HOMEIMPROVEMENT,A,13690.22264695786,10.738299073518688,0,0.17109998833303766,N,16
46,Male,68166.7232216219,RENT,12.0,HOMEIMPROVEMENT,D,8579.660199180027,8.14900912997287,1,0.12586288138401572,N,12
53,Male,34613.799510161305,OWN,1.0,DEBTCONSOLIDATION,A,10074.780704160103,7.909140792241967,0,0.2910625486578706,N,22
57,Female,44773.418810970645,RENT,20.0,MEDICAL,D,7840.240850420326,6.133503292375662,0,0.1751092737304944,N,8
52,Female,43411.21725815753,RENT,32.0,DEBTCONSOLIDATION,A,500.0,5.37514280337746,0,0.011517760421842204,N,29
43,Female,39716.94966958513,RENT,23.0,EDUCATION,C,6109.965456300771,9.970839416601061,0,0.15383773192883757,N,25
34,Male,55450.3165164182,OTHER,16.0,MEDICAL,B,9613.538954595768,12.272094104399121,0,0.17337212045939016,N,16
49,Female,15000.0,OTHER,8.0,MEDICAL,G,1152.6261062150857,11.47748238525033,1,0.07684174041433904,N,5
61,Male,67614.28776012968,RENT,1.0,HOMEIMPROVEMENT,B,4105.786553762277,11.7526727497651,0,0.06072365308835434,Y,3
36,Male,83871.0158143071,OTHER,18.0,PERSONAL,F,8299.986621189406,12.895484353309131,1,0.09896132222323169,N,18
24,Female,44603.189186563664,MORTGAGE,6.0,PERSONAL,B,8343.424106850363,14.924677940576832,0,0.18705891347706027,N,6
48,Male,44212.711497643424,OWN,10.0,EDUCATION,C,11972.109394724472,11.082923536524778,0,0.27078432851517364,N,23
23,Male,53140.88494417343,OTHER,5.0,VENTURE,C,8615.714539017506,12.03422477712721,0,0.16212967751795346,N,5
29,Female,70387.7195392042,OTHER,11.0,HOMEIMPROVEMENT,A,11788.168867795179,12.05419590670188,0,0.1674747945375537,N,11
36,Female,43514.125663655155,RENT,12.0,EDUCATION,D,6499.795524667793,11.441928214939416,1,0.14937208149161316,N,18
29,Male,68678.90332203473,OWN,6.0,MEDICAL,B,11057.839499683367,11.057701788504197,0,0.16100780537850556,N,11
36,Female,59769.89344906485,MORTGAGE,15.0,HOMEIMPROVEMENT,B,17355.575740142234,11.300940564090283,0,0.29037320862772553,N,18
39,Male,97232.2288800938,MORTGAGE,21.0,MEDICAL,D,11444.83350483451,15.684563916339734,1,0.11770617249706587,N,19
43,Male,43426.75969675408,OWN,0.0,EDUCATION,F,8824.920853137723,15.2973694628429,1,0.2032138919588177,Y,22
24,Female,15000.0,MORTGAGE,6.0,PERSONAL,C,5286.3193890677485,5.87864682754344,0,0.35242129260451655,N,6
53,Male,21341.21758628972,OWN,5.0,EDUCATION,C,10434.87704960888,11.655852520643,1,0.48895415678215937,N,12
25,Male,50238.56474800314,RENT,7.0,DEBTCONSOLIDATION,C,8910.02704534637,11.02098783956817,1,0.17735433108089582,Y,7
21,Male,70557.64188041503,MORTGAGE,3.0,HOMEIMPROVEMENT,D,12809.993260258972,14.780516973619779,1,0.18155359106204333,N,3
32,Male,36949.81719158552,MORTGAGE,14.0,HOMEIMPROVEMENT,G,890.4266038111264,10.892638662075667,1,0.024098268178006053,N,14
62,Female,45381.3510024934,OWN,25.0,VENTURE,C,9059.464841390369,11.754472150933404,1,0.19962968579081333,N,10
62,Male,63696.854746631514,MORTGAGE,11.0,PERSONAL,B,12096.404389550857,9.050236726409224,0,0.18990583503168265,N,4
67,Female,30695.34798243085,OTHER,29.0,HOMEIMPROVEMENT,B,10646.91216504045,13.440312235608289,1,0.34685751636158163,Y,25
30,Male,37774.61201610364,RENT,12.0,PERSONAL,A,8337.401975835934,7.268248940543846,0,0.22071443042966604,N,6
66,Female,26645.466247794775,MORTGAGE,26.0,HOMEIMPROVEMENT,E,8268.234881700817,10.083951735286378,1,0.31030550581508815,Y,24
42,Female,73564.56185765125,MORTGAGE,18.0,PERSONAL,G,4505.765870108297,7.837324141991245,1,0.06124913621897233,N,2
35,Male,80833.45623592734,MORTGAGE,4.0,DEBTCONSOLIDATION,C,11894.359428446374,10.0972655275861,0,0.14714649085065093,Y,2
50,Male,18411.700210138795,OWN,4.0,EDUCATION,F,12124.426516967374,9.35313266254604,1,0.6585174850006954,N,21
30,Female,47156.29002023554,RENT,12.0,PERSONAL,B,2934.474051019863,13.510722408394098,0,0.06222868783275003,N,6
35,Male,78145.1795012989,RENT,17.0,MEDICAL,C,13823.187558105086,10.343253946459305,0,0.1768911101915803,N,17
27,Male,57973.90367244476,MORTGAGE,9.0,DEBTCONSOLIDATION,C,6726.956317332928,15.475456200140854,0,0.11603421352028566,N,9
23,Female,40215.215340018105,MORTGAGE,5.0,EDUCATION,B,8120.033091997892,10.277239144601722,0,0.2019144501239972,Y,5
59,Male,19076.757607782023,OWN,20.0,HOMEIMPROVEMENT,C,19269.482228475823,7.751712457840572,1,1.0101025879059857,Y,4
23,Female,73058.89103645728,RENT,0.0,HOMEIMPROVEMENT,B,18009.599346439147,10.271884952863866,0,0.24650797583900003,N,5
44,Female,57210.30429888995,OTHER,26.0,VENTURE,C,2767.0127421513857,12.430460696536668,0,0.048365635807413,N,26
22,Male,20540.272245164884,MORTGAGE,4.0,DEBTCONSOLIDATION,C,3605.0153208511215,16.059649992337967,1,0.17550961729339934,N,4
51,Male,73797.82107749982,OTHER,16.0,MEDICAL,D,4745.048134514821,9.065490957354651,1,0.06429794356030841,N,18
22,Male,17991.928764842603,OTHER,4.0,DEBTCONSOLIDATION,D,17931.12266105042,15.976097471692713,1,0.9966203676889271,N,4
46,Female,45590.276916651776,RENT,19.0,VENTURE,B,6963.955652035679,10.430244667401096,0,0.15275089609056763,N,24
48,Male,44707.70593255742,OTHER,24.0,DEBTCONSOLIDATION,B,2629.1952610504186,9.664386479368996,0,0.058808547793005046,N,4
51,Female,82367.62657695671,MORTGAGE,12.0,EDUCATION,A,16162.232744845836,13.326983373100392,0,0.19622069272258727,N,22
69,Male,44779.076162396945,MORTGAGE,32.0,VENTURE,B,12969.703376276964,15.270073384414621,1,0.2896375827236968,Y,24
38,Female,44707.1462739855,OWN,20.0,EDUCATION,C,21254.691542654306,12.671372441884952,0,0.4754204487219112,N,14
40,Male,22738.433102046125,RENT,7.0,VENTURE,A,12959.657021991088,6.755279725729496,0,0.5699450337598201,N,3
24,Male,37192.046418827886,RENT,4.0,PERSONAL,C,9840.58553120311,11.999107052785941,0,0.26458843969987816,N,4
37,Female,33654.09078238715,OTHER,5.0,EDUCATION,B,11263.50504474904,17.523991964342414,1,0.3346845742343985,N,19
47,Male,34695.55267990615,MORTGAGE,22.0,EDUCATION,A,7735.026703623549,5.0,0,0.22294000545214754,N,17
61,Female,50125.690497837466,MORTGAGE,29.0,PERSONAL,B,16527.47933187651,12.120256714383578,0,0.32972073138004043,N,22
41,Male,15000.0,OWN,13.0,PERSONAL,B,16791.378675980948,10.146305568897159,1,1.1194252450653965,Y,13
40,Male,19795.395091662045,OTHER,22.0,MEDICAL,A,2085.3963003942035,8.192483382024799,0,0.10534754627214218,N,22
25,Male,47779.62252785692,MORTGAGE,7.0,PERSONAL,B,14712.63563728821,14.100158465416166,0,0.30792699604753704,N,7
120,Female,52425.09366207862,RENT,2.0,VENTURE,B,4644.656311295743,5.786619425278698,0,0.08859605175403677,N,2
24,Male,45331.34402712209,OWN,5.0,PERSONAL,B,22068.680677321212,9.949374357131163,0,0.48683049556433516,N,5
60,Male,49184.11020430078,RENT,10.0,PERSONAL,B,17585.215429773976,14.003382659319819,1,0.3575385496805487,N,26
31,Male,41817.66772689497,OWN,12.0,EDUCATION,B,4309.86466155779,13.66041074334947,0,0.10306324804398183,N,13
45,Male,49629.90793540674,RENT,11.0,EDUCATION,A,11194.99374241043,12.789376618992254,0,0.2255695045209574,N,19
65,Female,58682.84440524432,OTHER,1.0,DEBTCONSOLIDATION,A,14965.4319136634,11.518333257558055,1,0.2550222652862066,N,27
53,Male,58542.67457375321,MORTGAGE,34.0,PERSONAL,D,6881.536934199504,10.62801267004337,1,0.11754736154956516,Y,2
68,Female,36220.83177083009,RENT,35.0,MEDICAL,B,3168.2852008037908,9.58939646425627,0,0.08747135407738821,N,8
33,Male,68301.894791659,OTHER,15.0,EDUCATION,C,10508.931641013249,8.086043888461697,0,0.15386003086837638,N,15
45,Female,53142.17389006639,RENT,27.0,VENTURE,B,9203.179567023624,13.439778700612885,1,0.1731803366957092,N,13
64,Female,74644.27912679539,OTHER,27.0,DEBTCONSOLIDATION,G,5428.597079964649,11.632884338830973,1,0.07272623091105614,N,9
46,Male,78657.44862534163,OWN,21.0,VENTURE,B,16180.460056089332,13.52877829843033,0,0.20570791881592201,N,9
28,Female,21145.465572535086,OTHER,10.0,PERSONAL,C,3555.227287563658,8.656153117312321,0,0.1681318992655043,N,10
45,Male,32819.449222625815,RENT,6.0,PERSONAL,B,9460.675007535268,8.59078073912805,0,0.28826428327179404,N,25
66,Male,66270.96079941101,MORTGAGE,14.0,MEDICAL,C,10909.131437901291,12.489859114747079,0,0.16461405276620414,N,23
41,Female,16702.151597421052,OWN,23.0,PERSONAL,C,11544.861997574155,5.0,1,0.6912200461260797,Y,10
66,Female,78403.53925386746,OWN,10.0,DEBTCONSOLIDATION,A,15653.366053319447,5.0,0,0.19965126832647803,N,15
49,Female,43122.356103746744,OTHER,23.0,HOMEIMPROVEMENT,A,8799.818419996716,14.039441162079033,0,0.2040662713054339,N,21
62,Male,61500.660702180365,RENT,2.0,HOMEIMPROVEMENT,F,500.0,8.87843633894683,1,0.008129993959272597,N,6
67,Female,47672.18674278448,OTHER,29.0,PERSONAL,E,8066.113885651934,11.579114224024964,1,0.1691995781349971,N,21
36,Female,22152.209444326258,OWN,5.0,DEBTCONSOLIDATION,C,13628.31633327823,12.138946078344064,1,0.6152125081486527,N,18
45,Male,71110.8920426395,MORTGAGE,1.0,HOMEIMPROVEMENT,E,9279.247039895505,14.105392590751586,1,0.13048981349202432,N,3
55,Male,105014.4606107466,OTHER,13.0,VENTURE,A,9316.254780813611,9.680103937593254,0,0.0887140183040681,N,22
20,Female,39699.83447288616,RENT,2.0,DEBTCONSOLIDATION,D,12631.066607879926,9.844079534658997,1,0.31816421341773043,N,2
27,Male,43552.82898309515,OTHER,9.0,DEBTCONSOLIDATION,B,13290.216803652022,9.153786496355321,0,0.30515163111012983,N,9
68,Female,15000.0,OTHER,12.0,PERSONAL,C,1068.0659408898919,12.863304163226626,0,0.07120439605932613,N,10
54,Male,77030.05806912242,OTHER,25.0,VENTURE,D,9906.57934562664,12.996483426262692,0,0.1286066711352734,N,8
34,Female,68235.30645684006,MORTGAGE,11.0,VENTURE,A,9023.928894190884,14.834710769215729,1,0.13224720987951694,N,16
66,Female,15332.322758901715,RENT,17.0,HOMEIMPROVEMENT,C,10375.596880308767,7.260495280690837,0,0.6767139619654075,N,23
41,Female,15000.0,RENT,8.0,MEDICAL,B,500.0,17.701287425292875,1,0.03333333333333333,N,19
33,Female,15000.0,OWN,15.0,VENTURE,B,16615.42626405428,10.062660720061956,1,1.1076950842702853,N,15
45,Female,62903.382507456365,OWN,27.0,HOMEIMPROVEMENT,E,10033.619160664246,10.85492807502438,1,0.1595084200674724,N,13
47,Male,64899.82839228164,OTHER,23.0,MEDICAL,E,12124.961700232197,11.490282233706553,1,0.18682578984560436,N,12
42,Female,31533.321112624235,OWN,24.0,DEBTCONSOLIDATION,A,18829.92107003918,8.267636650520691,1,0.597143605736495,N,11
33,Female,59985.20062765597,RENT,7.0,HOMEIMPROVEMENT,C,12173.263987002503,9.765141999414276,1,0.20293778898173864,Y,14
43,Female,53177.54241982305,OTHER,25.0,HOMEIMPROVEMENT,B,2300.4654851727037,15.381804403248385,1,0.04326009402636773,N,10
21,Female,42654.605862915625,OWN,3.0,PERSONAL,A,9567.781645242689,15.428570835618936,0,0.22430828867559696,N,3
64,Male,69403.936533706,MORTGAGE,12.0,DEBTCONSOLIDATION,E,13374.440464574142,11.6153302063304,1,0.19270434981852722,N,22
45,Female,25901.28797543923,OWN,13.0,DEBTCONSOLIDATION,A,10283.143569282869,14.13136115373059,1,0.3970128272784662,N,23
33,Female,72950.7842718779,MORTGAGE,13.0,EDUCATION,A,18534.10735177245,12.232537478316251,0,0.2540631678845054,N,15
26,Male,35429.56891971295,OWN,8.0,MEDICAL,A,5720.189206371346,10.828548263998794,0,0.16145240771441177,N,6
22,Male,85630.73363934089,RENT,4.0,HOMEIMPROVEMENT,B,16225.612609938282,8.738722868761679,0,0.1894835174281846,N,4
66,Female,29893.87953037067,OWN,38.0,VENTURE,A,14195.33744479928,8.415634526980188,0,0.4748576520614374,N,11
42,Female,42968.55842799746,MORTGAGE,24.0,VENTURE,C,10443.833429272274,8.726933043210416,0,0.24305757072984044,N,12
65,Male,51171.742750847065,MORTGAGE,25.0,EDUCATION,B,11656.646260304038,15.844571509604586,1,0.2277945919696292,N,3
62,Female,51046.37095644967,OWN,0.0,MEDICAL,B,5111.557309737023,13.619712702072844,0,0.10013556721001696,N,8
66,Female,59816.57001236191,OTHER,31.0,PERSONAL,A,8463.71732465553,15.322936912771834,1,0.1414945277354818,N,15
64,Female,24286.351635066454,MORTGAGE,14.0,MEDICAL,B,12885.587528190714,12.199037637066786,1,0.5305690917192164,N,5
37,Male,49253.7518350673,RENT,19.0,VENTURE,B,9254.414283924436,8.358510853822755,0,0.1878925754714903,N,6
57,Male,52762.63412805442,OWN,17.0,VENTURE,B,10301.19354639367,12.809963827551181,1,0.19523652896845084,Y,20
54,Female,39445.23551943746,MORTGAGE,29.0,PERSONAL,B,14962.216483291431,14.809223964636775,0,0.37931619082153756,N,22
34,Male,58081.17234918835,OWN,12.0,PERSONAL,A,500.0,12.919254362325363,0,0.008608641660914877,N,16
44,Male,23072.601730244383,OWN,23.0,VENTURE,B,11846.923970166667,7.049628323245183,1,0.5134628555841321,Y,21
56,Male,43470.92221898633,OTHER,29.0,HOMEIMPROVEMENT,C,18882.69257216714,6.577271570508483,0,0.43437524690745916,N,29
47,Female,34936.31751192668,OWN,1.0,HOMEIMPROVEMENT,A,8115.666752701255,12.909185500015024,0,0.23229886063208294,N,11
29,Male,43531.38140901962,OWN,11.0,PERSONAL,B,3778.6048836764794,10.06244060047507,0,0.08680186020684287,N,7
58,Male,78940.70919842407,OWN,24.0,DEBTCONSOLIDATION,C,8054.533235198732,11.937166824354993,0,0.10203269411924068,N,3
36,Male,79329.114523148,RENT,13.0,HOMEIMPROVEMENT,F,2414.5866281702797,8.82951737082522,1,0.030437584519687415,Y,4
58,Female,75408.32921162441,OWN,5.0,PERSONAL,D,11128.425363699855,11.380218864958861,1,0.14757554609742468,N,29
41,Male,40754.85439838297,RENT,11.0,MEDICAL,E,9631.529840224066,7.6991487001919925,1,0.23632840755790346,N,16
45,Female,68152.36553600414,OWN,19.0,MEDICAL,D,11593.659260514816,11.741367197316542,1,0.17011382025162447,N,11
63,Male,52247.24253851608,OTHER,22.0,MEDICAL,C,9343.821953267283,13.18503267599256,0,0.17883856638709922,N,18
44,Female,50911.79407006017,OTHER,26.0,PERSONAL,E,10979.475589218342,13.351234425662785,1,0.21565681959880237,N,8
36,Male,48452.77304761662,MORTGAGE,18.0,PERSONAL,C,12252.419623757602,7.079941023258056,0,0.25287344465747347,N,18
32,Male,85168.3571475825,OWN,14.0,HOMEIMPROVEMENT,B,4011.7624090828353,12.406856006348066,0,0.04710390740696246,N,3
39,Female,77316.77211112928,OTHER,21.0,HOMEIMPROVEMENT,B,11730.42509357276,9.23723718686729,0,0.15171902257782224,N,8
44,Female,64897.928368941946,OTHER,26.0,HOMEIMPROVEMENT,C,17241.03536097753,15.580974185772762,1,0.2656638785596203,N,16
23,Male,46593.98068978747,OWN,5.0,EDUCATION,D,5191.388610544345,13.868267379571892,1,0.1114175808482103,N,4
29,Female,50791.21516509124,MORTGAGE,11.0,PERSONAL,A,11541.63241369781,11.077568140619286,0,0.22723678447509094,N,6
22,Male,60611.33209075469,RENT,4.0,DEBTCONSOLIDATION,A,16473.494238189764,17.546081488042017,1,0.27178901485820567,Y,4
60,Female,39567.82176291955,OTHER,23.0,MEDICAL,D,4224.773572473651,8.816914772587634,1,0.1067729630856971,N,9
64,Male,68766.31431929008,OTHER,13.0,MEDICAL,C,13989.273172710149,10.829038309654084,1,0.2034320627939475,Y,5
37,Female,31575.097771141875,RENT,19.0,EDUCATION,D,8889.879295240795,12.623979660004657,1,0.2815471660507642,Y,19
66,Male,57836.8737599481,OTHER,7.0,EDUCATION,F,15056.68977740841,17.103461144859775,1,0.2603302841004372,N,20
55,Male,15000.0,RENT,13.0,MEDICAL,B,5877.713989544094,15.39083118049562,1,0.3918475993029396,N,9
66,Female,38987.6294679574,RENT,30.0,PERSONAL,A,9954.7239630887,13.40522052051469,0,0.25533032141054246,N,24
41,Female,91553.54265838886,MORTGAGE,1.0,MEDICAL,B,2407.5547643592145,8.367717158452278,0,0.026296686009655085,N,7
53,Male,70723.82988783822,RENT,3.0,MEDICAL,E,12186.44455585383,8.363334989678187,1,0.1723103029796387,N,6
66,Male,80709.36899869048,RENT,0.0,DEBTCONSOLIDATION,A,12243.683641130427,13.086158095020977,0,0.1517008966001095,N,28
27,Male,36653.84665291236,RENT,9.0,EDUCATION,A,12704.012101993489,7.242585509052998,0,0.34659423940663214,N,6
59,Female,52075.456736008724,RENT,13.0,EDUCATION,B,12457.998251292593,11.961096319497344,0,0.23922974529915617,N,18
68,Male,75639.8450618861,OTHER,39.0,HOMEIMPROVEMENT,B,9544.623247448011,13.412683098614758,0,0.12618512425083508,N,7
63,Female,62661.89869410754,RENT,24.0,EDUCATION,B,2611.8517050879054,6.566866042048024,0,0.04168165599063651,N,14
38,Female,60171.317547166385,OTHER,20.0,DEBTCONSOLIDATION,D,14960.388943313197,12.94357678456221,1,0.24862990463165816,N,10
61,Female,82611.63940660126,OWN,2.0,DEBTCONSOLIDATION,C,9807.828701305996,13.687646841611858,0,0.118722116783489,N,25
60,Female,29190.900687721438,OWN,4.0,MEDICAL,D,11967.42004600533,9.9101566657123,1,0.4099709075108869,N,13
56,Female,46315.23921108994,RENT,37.0,DEBTCONSOLIDATION,B,9073.921461433829,10.53001059504636,0,0.19591654099156908,N,11
25,Female,15000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,C,19793.801864801302,5.637093910184686,1,1.3195867909867536,N,2
45,Female,28097.878961287974,MORTGAGE,27.0,MEDICAL,C,7161.756786425256,10.6710308059503,0,0.2548860288099472,N,12
53,Female,71483.70784357941,OTHER,35.0,PERSONAL,B,6969.446669951466,6.423113346272932,0,0.09749699449281511,N,7
64,Male,31653.014676157534,OTHER,37.0,PERSONAL,B,2191.780697480633,8.93013501262467,0,0.06924397944097187,N,4
25,Male,64710.485082501946,OWN,3.0,EDUCATION,D,10564.56799869663,9.793259401202077,1,0.16325898322702181,N,7
56,Female,83169.70083936161,OTHER,6.0,HOMEIMPROVEMENT,C,19292.0353226934,7.5324572371849605,0,0.23195989799163835,N,10
52,Male,46441.23650016123,MORTGAGE,29.0,DEBTCONSOLIDATION,A,10625.188367643439,7.2590399117691975,1,0.22878780085036177,Y,23
41,Female,60397.26879599625,OWN,23.0,VENTURE,A,11135.57692138922,7.40636246480892,0,0.18437219336857497,N,9
40,Female,64866.2425908584,RENT,18.0,PERSONAL,A,14866.070530670431,14.662136435651444,0,0.22918038623629955,N,16
25,Female,25570.098738668694,OTHER,7.0,DEBTCONSOLIDATION,A,10810.48277638629,10.789857737117016,0,0.4227782961212428,N,7
25,Female,37670.95309397906,RENT,7.0,PERSONAL,B,15996.448015334308,14.799013570696664,1,0.424636137435318,N,7
67,Female,29926.775766563955,OTHER,39.0,PERSONAL,B,16738.712250435205,9.785431730235556,1,0.5593222731710621,N,24
23,Female,39265.53779833943,MORTGAGE,5.0,PERSONAL,A,7035.04002976337,9.849835511235064,1,0.17916576275852988,N,5
49,Female,64322.21396162199,OTHER,31.0,EDUCATION,C,2847.8491390360605,9.729350754342539,1,0.04427473750725118,Y,11
30,Female,38096.06538115417,MORTGAGE,12.0,HOMEIMPROVEMENT,F,13447.948429881553,5.0,1,0.3530009804249798,N,12
49,Female,49296.93546136366,MORTGAGE,31.0,PERSONAL,A,11613.156998127968,12.519648305005619,0,0.2355756375004233,N,5
50,Male,29150.76766137529,RENT,9.0,DEBTCONSOLIDATION,B,4770.698938099109,10.679217215270718,1,0.163656031069819,Y,14
43,Male,74528.44329067404,OTHER,25.0,DEBTCONSOLIDATION,B,6609.810026030902,11.154212145769367,0,0.0886884219525622,N,9
28,Male,39097.80019553326,RENT,10.0,EDUCATION,C,6594.283939766883,5.0,0,0.16866125221337258,Y,10
22,Male,80459.61103819907,MORTGAGE,4.0,HOMEIMPROVEMENT,C,10737.29149789331,10.91410885261723,0,0.1334494581734389,N,4
50,Female,51218.581876987206,MORTGAGE,32.0,HOMEIMPROVEMENT,C,14986.925235719615,9.684344650539911,0,0.2926071883777267,N,8
59,Female,21860.00844073841,MORTGAGE,15.0,VENTURE,D,15266.865695502853,11.37686693196512,1,0.6983924885889546,Y,2
56,Female,46579.46506908751,MORTGAGE,20.0,MEDICAL,D,13954.115606272031,10.772214743306245,1,0.29957655343561873,N,29
55,Male,28744.46345067671,OWN,27.0,PERSONAL,G,8539.562729296666,9.543816826718242,1,0.29708548026822273,N,26
43,Male,61786.987547563054,MORTGAGE,25.0,EDUCATION,B,21100.562425344946,12.68934058153797,0,0.3415049553775692,N,25
50,Male,44772.74435346267,OTHER,5.0,HOMEIMPROVEMENT,G,10166.102329116153,14.074089212318695,1,0.22706006692060005,N,10
25,Male,53264.20510054708,MORTGAGE,7.0,VENTURE,D,8055.953295415502,9.776609335390999,1,0.15124516136509017,N,7
21,Male,42612.93779906875,OWN,2.0,MEDICAL,C,3169.667500817298,6.6549322153378085,0,0.07438275004091754,N,3
39,Female,38893.153922733494,OTHER,21.0,HOMEIMPROVEMENT,C,8262.301364238077,6.852384682299495,0,0.21243587960627353,N,3
47,Female,30527.55980768746,OWN,13.0,HOMEIMPROVEMENT,E,12193.867041275253,12.268475416178909,1,0.39943798712023454,Y,27
30,Female,66724.45873643059,OWN,1.0,PERSONAL,F,2068.8037441291785,14.887439527589745,1,0.031005178360474905,N,12
23,Male,46536.93796400604,OTHER,5.0,MEDICAL,A,5229.443701985501,5.55920441160797,0,0.11237189060505463,N,5
34,Female,43706.18212603233,OWN,3.0,MEDICAL,B,7663.293868264675,7.946411175460261,0,0.17533661133261638,N,16
25,Male,46035.7220311568,MORTGAGE,7.0,EDUCATION,F,6123.050699008578,10.002493971444448,1,0.13300650948549303,N,7
68,Female,36422.76413028451,RENT,11.0,VENTURE,B,5710.640001054074,5.0,0,0.1567876611623179,N,18
49,Male,43772.971464479495,RENT,1.0,DEBTCONSOLIDATION,B,15623.07055615007,10.710011534705627,1,0.35691135496313614,Y,20
57,Female,54112.596293869756,RENT,16.0,EDUCATION,A,1746.6024062132024,12.089362395005102,0,0.032277187306406684,N,7
21,Male,29317.260018864697,OTHER,3.0,VENTURE,C,10876.849384236613,12.439394971990911,1,0.3710049771785534,N,3
34,Female,32212.960138415845,OTHER,9.0,EDUCATION,D,12595.392798806944,9.800643463222876,1,0.39100389236772437,N,6
30,Male,77565.68187245347,OTHER,12.0,VENTURE,A,7579.556540670051,9.930601992198856,0,0.09771791284106329,N,12
27,Female,42744.869344008875,RENT,9.0,DEBTCONSOLIDATION,C,8865.25465228487,7.93619741806591,1,0.20739926892600094,Y,7
45,Female,38968.783821519806,RENT,14.0,PERSONAL,E,9797.265201215881,5.68618335284179,1,0.2514131630611864,N,4
64,Female,23122.56788881449,OTHER,34.0,VENTURE,B,13171.531331651666,10.437474282408534,1,0.5696396436151616,N,17
63,Male,67013.55274948479,RENT,20.0,DEBTCONSOLIDATION,A,17653.455834611865,12.22503389223206,0,0.2634311286346117,N,19
24,Male,28881.483729783133,OWN,6.0,EDUCATION,D,3577.518607239387,11.04805549643883,1,0.1238689341832595,N,6
25,Female,49694.14678077084,OWN,7.0,MEDICAL,E,5418.7019778986505,14.327089683590328,1,0.1090410506855793,N,7
45,Female,15836.29861366819,RENT,27.0,HOMEIMPROVEMENT,B,5670.456156112108,12.036161542672339,0,0.3580670139181374,N,16
23,Female,66363.45600728234,OTHER,4.0,DEBTCONSOLIDATION,D,9937.16707849797,12.978514488067667,1,0.14973854100376455,N,5
38,Male,73537.12487237161,MORTGAGE,20.0,DEBTCONSOLIDATION,C,8001.097173706271,11.503110100924824,0,0.10880350826324373,N,5
